Cell_lines,CIDs,IC50,Average_IC50,Tissue,logIC50
NCIH2170,CIDs73294313,"[1.177, 1.228]",1.2025,lung,-0.0132932378077284
NCIH2228,CIDs00003310,"[0.2127, 0.3494, 0.351]",0.30437,lung,0.5032612721734369
NCIH2228,CIDs00003461,[0.002938],0.00294,lung,2.471970852284466
NCIH2228,CIDs00005515,"[0.02445, 0.03543, 0.04634, 0.07351]",0.04493,lung,0.4527272111330113
NCIH2228,CIDs05311497,"[0.03737, 1.345]",0.69118,lung,0.7571987137554959
NCIH2228,CIDs10127622,[0.5173],0.5173,lung,0.3203046603392829
NCIH2228,CIDs17755052,[0.2656],0.2656,lung,0.4778596001048124
NCIH2228,CIDs24978538,"[0.8374, 8.902, 18.77]",9.50313,lung,-0.5890712347184477
NCIH2228,CIDs44137675,[1.164],1.164,lung,-0.1878533030361303
NCIH2228,CIDs44449126,[0.1761],0.1761,lung,0.737743521539947
NCIH2228,CIDs56946894,"[0.01985, 0.02609, 0.02768, 0.03783, 0.05816, 0.06427, 0.1909, 0.2296, 0.2814]",0.1039799999999999,lung,1.1470928094238235
NCIH2228,CIDs70685869,"[0.5086, 1.144]",0.8263,lung,0.2606419394712975
NCIH2228,CIDs73294313,"[0.01259, 0.01842, 0.0202, 0.02063, 0.02131, 0.08509]",0.02971,lung,1.2082033254612912
NCIH226,CIDs00003310,"[0.1343, 0.1419, 0.145, 0.1487]",0.14248,lung,0.8107270685260657
NCIH226,CIDs00003461,"[0.01287, 0.0142]",0.01354,lung,1.8347247328593328
NCIH226,CIDs00005515,"[0.03506, 0.038, 0.04196, 0.0537]",0.04218,lung,1.3116147391677728
NCIH226,CIDs10127622,[0.3512],0.3512,lung,0.2909785340333544
NCIH226,CIDs11213558,"[0.8595, 0.8696]",0.86455,lung,0.0688457633462429
NCIH226,CIDs17755052,[167.3],167.3,lung,-1.8243192012410645
NCIH226,CIDs24978538,"[1.082, 2.093, 15.02]",6.065,lung,-0.9213031035132184
NCIH226,CIDs44137675,[1.764],1.764,lung,-0.0070127401020914
NCIH226,CIDs44449126,[3.182],3.182,lung,-0.4445103746023045
NCIH226,CIDs56946894,"[0.004974, 0.005211, 0.005288, 0.007031]",0.00563,lung,2.273961810046363
NCIH226,CIDs70685869,[27.8],27.8,lung,-1.446375557911578
NCIH226,CIDs73294313,"[0.2868, 0.4275, 0.4653, 0.4738, 0.499, 0.5525, 0.5986]",0.47193,lung,-0.0954268973865775
NCIH2291,CIDs00003310,"[0.2329, 0.2913, 0.5282, 1.532]",0.6461,lung,0.3168497281755941
NCIH2291,CIDs00003461,"[0.001984, 0.002056]",0.00202,lung,2.703423450311575
NCIH2291,CIDs00005515,"[0.04545, 0.07402, 0.07887, 0.1754]",0.09343,lung,0.8756888222184358
NCIH2291,CIDs05311497,"[0.02152, 0.02481]",0.02316,lung,1.5045632331546064
NCIH2291,CIDs10127622,[0.655],0.655,lung,0.2356513112052854
NCIH2291,CIDs11213558,[0.8155],0.8155,lung,-0.911397336246216
NCIH2291,CIDs17755052,[0.3533],0.3533,lung,0.2952356610613446
NCIH2291,CIDs24978538,"[0.7372, 0.7413, 0.87]",0.78283,lung,0.1002278710897206
NCIH2291,CIDs42611257,"[0.4018, 0.6383]",0.52005,lung,0.6391727269638209
NCIH2291,CIDs44137675,[0.531],0.531,lung,0.141963821216827
NCIH2291,CIDs49800198,[0.8889],0.8889,lung,-0.4431931721385397
NCIH2291,CIDs56946894,"[0.001106, 0.00188, 0.001966, 0.002203, 0.00233, 0.002336, 0.002469, 0.00275, 0.002877]",0.00221,lung,2.6350007263582893
NCIH2291,CIDs70685869,[4.072],4.072,lung,-0.9149579286843788
NCIH2291,CIDs73294313,"[1.114, 1.674, 1.782, 11.81, 20.35]",7.346,lung,-0.8260261238701329
NCIH23,CIDs00003310,"[0.1229, 0.1302, 0.1332, 0.2913]",0.1694,lung,0.8388324544215384
NCIH23,CIDs00003461,"[0.001295, 0.001577]",0.00144,lung,2.844674581760847
NCIH23,CIDs00005515,"[0.003737, 0.06973, 0.09222, 0.6741]",0.20995,lung,1.0307043035687382
NCIH23,CIDs05311497,"[0.02479, 0.02495]",0.02487,lung,1.5638912028513174
NCIH23,CIDs10127622,[0.24],0.24,lung,0.4976862889845523
NCIH23,CIDs17755052,[0.5113],0.5113,lung,0.0810637628541664
NCIH23,CIDs24978538,"[0.3576, 0.3664, 0.8373]",0.5204300000000001,lung,0.283037672368634
NCIH23,CIDs44137675,[118.9],118.9,lung,-0.9609048182081104
NCIH23,CIDs44199317,[0.9938],0.9938,lung,0.7119163394622287
NCIH23,CIDs44449126,[1.946],1.946,lung,-0.0228894720890905
NCIH23,CIDs70685869,"[1.156, 2.544]",1.85,lung,-0.2927219043073204
NCIH23,CIDs73294313,"[0.3257, 0.5854, 0.6483, 0.7512, 0.8838, 1.199]",0.73223,lung,0.1354236668467343
NCIH358,CIDs00003310,"[0.154, 0.1921, 0.2037, 0.2206]",0.1926,lung,0.6285040456097684
NCIH358,CIDs00003461,"[0.002536, 0.002587]",0.00256,lung,2.6066810668700064
NCIH358,CIDs00005515,"[0.02589, 0.03005, 0.03045, 0.04514]",0.03288,lung,1.1673870468486207
NCIH358,CIDs05311497,[0.07941],0.07941,lung,1.533954550340504
NCIH358,CIDs10127622,[1.499],1.499,lung,-0.4229541333305522
NCIH358,CIDs17755052,[0.6294],0.6294,lung,-0.1832564859096614
NCIH358,CIDs24978538,"[0.6214, 0.972, 1.964]",1.1858,lung,-0.2821535553037373
NCIH358,CIDs42611257,"[0.7025, 1.035]",0.86875,lung,0.0820140895962046
NCIH358,CIDs44449126,[0.7387],0.7387,lung,0.0857447226260858
NCIH358,CIDs49800198,[0.008502],0.0085,lung,0.5582776418008473
NCIH358,CIDs56946894,"[0.009621, 0.01006, 0.01016, 0.01043, 0.01047, 0.01058, 0.01064, 0.01066, 0.01094]",0.0104,lung,1.9717762707625408
NCIH358,CIDs73294313,"[0.359, 0.391, 0.4426, 0.4858, 1.934, 33.41]",6.1704,lung,-0.8169428738184866
NCIH520,CIDs00003310,"[0.9827, 3.66, 8.473]",4.3719,lung,-0.3888538372054925
NCIH520,CIDs05311497,[0.004729],0.00473,lung,2.258801915596668
NCIH520,CIDs10127622,[0.2928],0.2928,lung,0.8344292603801077
NCIH520,CIDs11152667,[0.3155],0.3155,lung,0.518904826160418
NCIH520,CIDs11213558,"[3.481, 4.596]",4.0385,lung,-0.4042179315092394
NCIH520,CIDs17755052,[0.2182],0.2182,lung,0.5861563096826383
NCIH520,CIDs23725625,[0.8054],0.8054,lung,0.1122903126731926
NCIH520,CIDs24978538,[0.2314],0.2314,lung,0.32941459872023
NCIH520,CIDs25227436,[0.3058],0.3058,lung,0.3984460079607183
NCIH520,CIDs25262792,[0.1527],0.1527,lung,0.8316306832749156
NCIH520,CIDs42611257,[0.8019],0.8019,lung,0.7985779078879478
NCIH520,CIDs44137675,[0.8767],0.8767,lung,0.1983552168794287
NCIH520,CIDs44199317,[1.072],1.072,lung,0.1798388007836266
NCIH520,CIDs44449126,[0.7062],0.7062,lung,-0.0019799710090243
NCIH520,CIDs46244453,[1.077],1.077,lung,-0.1575095087948549
NCIH520,CIDs49800198,"[0.0447, 1.107]",0.57585,lung,0.4993461713057982
NCIH520,CIDs56946894,"[0.005013, 0.005166, 0.006047, 0.00605, 0.006059, 0.00631, 0.006657, 0.006698, 0.00684]",0.00609,lung,2.1982486463865567
NCIH520,CIDs73294313,"[1.066, 1.17]",1.118,lung,-0.2372453764892841
NCIH522,CIDs00003310,"[0.1599, 0.3307, 0.3334, 0.4344]",0.3146,lung,0.4842346116640071
NCIH522,CIDs17755052,[0.5796],0.5796,lung,0.1709373697880212
NCIH522,CIDs24978538,"[0.5197, 2.662]",1.59085,lung,0.0212479560184602
NCIH522,CIDs42611257,[0.6333],0.6333,lung,1.0767294829117606
NCIH522,CIDs44449126,[0.5506],0.5506,lung,0.0953034489351626
NCIH522,CIDs49800198,[0.002117],0.00212,lung,2.596110755284472
NCIH522,CIDs56946894,"[0.003057, 0.003237, 0.00386, 0.003937, 0.004073, 0.004232, 0.004354, 0.004803]",0.00394,lung,2.3906272438882628
NCIH522,CIDs70685869,"[4.22, 6.829]",5.5245,lung,0.5269292791715856
NCIH522,CIDs73294313,"[3.039, 15.5]",9.2695,lung,-0.575579826296141
NCIH747,CIDs03081361,[0.1601],0.1601,large intestine,0.7182282283169026
NCIH747,CIDs10127622,"[0.07194, 0.07351, 0.07979, 0.2262]",0.1128599999999999,large intestine,0.7795195067024043
NCIH747,CIDs10302451,"[1.71, 1.796]",1.753,large intestine,0.0401145298667885
NCIH747,CIDs11152667,[0.8535],0.8535,large intestine,0.2543552130259167
NCIH747,CIDs16659841,"[1.274, 2.513]",1.8935,large intestine,-0.1224066428378535
NCIH747,CIDs17755052,"[0.1599, 0.3502, 0.4844, 0.6037, 0.825, 0.858, 7.101]",1.48317,large intestine,0.2872513676153163
NCIH747,CIDs24964624,[0.2345],0.2345,large intestine,1.0565947969249274
NCIH747,CIDs24978538,"[3.488, 4.543]",4.0155,large intestine,-0.5588153983448456
NCIH747,CIDs44381568,"[0.07884, 0.1202, 0.1318, 0.2888, 0.452, 0.4859, 0.5319, 0.7461]",0.35444,large intestine,0.5815517497001862
NCIH747,CIDs49800198,"[0.01424, 0.07683, 0.3228, 0.3597]",0.19339,large intestine,1.070463344777547
NCIH747,CIDs90667118,"[0.2607, 1.566]",0.91335,large intestine,0.7280819964605867
NCIH838,CIDs00003310,"[0.3532, 0.3977, 0.5586]",0.4365,lung,0.3852285399584528
NCIH838,CIDs00003461,"[0.006404, 0.006464]",0.00643,lung,2.2090012910472923
NCIH838,CIDs05311497,"[0.0171, 0.02139]",0.01924,lung,1.6835503710163322
NCIH838,CIDs10127622,[0.05297],0.05297,lung,1.0386564700549898
NCIH838,CIDs17755052,[5.561],5.561,lung,-0.787163984496994
NCIH838,CIDs24978538,[3.881],3.881,lung,-1.2332764894860313
NCIH838,CIDs44137675,[0.5689],0.5689,lung,0.1571857888948151
NCIH838,CIDs44449126,[1.426],1.426,lung,0.0060480499138371
NCIH838,CIDs56946894,"[0.00728, 0.007613, 0.007636, 0.007835, 0.008661, 0.008958, 0.009236, 0.009373, 0.009732]",0.00848,lung,2.0861654802128413
NCIH838,CIDs73294313,"[1.014, 1.216, 1.602, 1.608, 1.621, 1.997]",1.50967,lung,-0.8112887631774424
RKO,CIDs10127622,"[1.252, 2.165]",1.7085,large intestine,-0.8415569079863747
RKO,CIDs24978538,[0.2803],0.2803,large intestine,0.1810478205979925
RKO,CIDs49800198,"[0.03007, 0.1049]",0.06748,large intestine,1.2081618483479977
RT4,CIDs49800198,[0.1229],0.1229,urinary tract,0.9403293231408452
SNU16,CIDs49800198,[9.08],9.08,stomach,-1.343665827873196
SW48,CIDs00104842,"[0.0004231, 0.001952, 0.002167, 0.002283, 0.0023, 0.002498]",0.0019399999999999,large intestine,2.596185138147028
SW48,CIDs03081361,[0.01786],0.01786,large intestine,1.7513029388166612
SW48,CIDs10127622,"[0.0711, 0.07378, 0.08079, 0.1228]",0.08712,large intestine,0.991985185884752
SW48,CIDs10302451,"[0.06839, 0.09983]",0.08411,large intestine,0.9465544105406992
SW48,CIDs11152667,"[0.1008, 0.1055, 0.1407]",0.11567,large intestine,0.9110174384364396
SW48,CIDs15953870,[3.309],3.309,large intestine,-0.3824813033086572
SW48,CIDs16659841,"[0.9095, 0.9144]",0.91195,large intestine,0.0767691235781513
SW48,CIDs17755052,"[0.06676, 0.1116, 0.1278, 0.1362, 0.1486, 0.1689]",0.12664,large intestine,0.8696841521045476
SW48,CIDs24964624,[0.057],0.057,large intestine,1.30502555942002
SW48,CIDs24978538,[0.1578],0.1578,large intestine,0.6932261015323902
SW48,CIDs24998177,"[0.04931, 0.1112]",0.08025,large intestine,1.3600371221522591
SW48,CIDs44381568,"[0.009388, 0.009608, 0.009695, 0.009878, 0.01038, 0.08478, 0.09558, 0.1101]",0.04243,large intestine,1.6602015260936385
SW48,CIDs46244453,"[0.3864, 0.418]",0.4022,large intestine,0.3604769783838334
SW48,CIDs90667118,"[0.007963, 0.04171, 0.05395]",0.0345399999999999,large intestine,1.1465900916227636
SW620,CIDs10127622,"[0.08497, 0.09886, 0.1001]",0.09464,large intestine,0.8532652966299252
SW620,CIDs11152667,[0.505],0.505,large intestine,0.299556580516229
SW620,CIDs15953870,[0.9222],0.9222,large intestine,-0.0178007903634117
SW620,CIDs16659841,"[0.006543, 0.04615]",0.02635,large intestine,1.3470422071940005
SW620,CIDs24978538,[0.03556],0.03556,large intestine,1.50125054031409
SW620,CIDs24998177,[0.2497],0.2497,large intestine,0.5619353510679465
SW620,CIDs46244453,"[1.004, 3.464, 12.59]",5.686,large intestine,-0.2958027617235114
SW620,CIDs49800198,"[0.0007987, 0.3447, 0.4837]",0.2764,large intestine,0.1225177918783892
SW780,CIDs00005311,"[0.1819, 0.1997, 0.2322, 0.2612, 0.2617, 0.2617, 0.297, 0.323, 0.6033, 1.313, 1.564, 2.094, 3.792, 16.83, 16.97]",3.01231,urinary tract,0.1366617028852871
SW780,CIDs10127622,"[0.1953, 0.841, 1.019, 1.311, 2.095, 2.559, 2.645]",1.52361,urinary tract,-0.2186069995655221
SW780,CIDs10368812,"[0.0009558, 0.001108]",0.00103,urinary tract,3.436609711493995
SW780,CIDs11152667,[0.3156],0.3156,urinary tract,0.2253383278936282
SW780,CIDs11375205,"[0.01337, 0.6805, 3.137]",1.27696,urinary tract,-0.2346143264920897
SW780,CIDs11955716,"[0.03437, 0.07853, 0.2304, 0.3434, 0.4884, 0.7486]",0.3206199999999999,urinary tract,0.4163113462193233
SW780,CIDs17755052,"[2.434, 2.717]",2.5755,urinary tract,-0.4489879400739029
SW780,CIDs25227436,"[0.2805, 1.067]",0.67375,urinary tract,0.3464024450640883
SW780,CIDs25262792,"[0.3488, 0.447, 0.4572, 0.4925]",0.4363800000000001,urinary tract,0.3206963632669178
SW780,CIDs46244453,[4.545],4.545,urinary tract,-0.5410191049301751
SW780,CIDs49800198,"[0.0008285, 0.00102, 0.001213, 0.001429, 0.001506, 0.001508, 0.001679, 0.002329, 0.002511, 0.002666, 0.01193]",0.0026,urinary tract,2.4693114629030566
SW780,CIDs51039095,[0.2083],0.2083,urinary tract,-0.2609154945298658
SW780,CIDs54751698,"[0.02667, 0.301]",0.16384,urinary tract,0.7215194760404793
SW780,CIDs58423153,"[0.01615, 0.09376, 0.1644, 0.469, 0.6641, 1.33, 3.035, 5.531, 7.041]",2.03827,urinary tract,-0.0469715908806243
SW780,CIDs72793174,"[0.01281, 0.01283, 0.01416, 0.01426, 0.01429, 0.01526, 0.01534, 0.01548, 0.01586, 0.01661, 0.02255, 0.1043]",0.02281,urinary tract,1.7305877567136585
SW837,CIDs03081361,[1.96],1.96,large intestine,-0.293603512910872
SW837,CIDs10127622,"[0.1541, 0.2667, 0.28, 0.2881]",0.24723,large intestine,0.2519600133757522
SW837,CIDs10302451,"[0.2926, 0.3378]",0.3152,large intestine,0.233392667278581
SW837,CIDs11152667,"[0.06767, 0.07218]",0.06992,large intestine,1.162501201945092
SW837,CIDs16659841,"[1.572, 2.937]",2.2545,large intestine,-0.532196705600549
SW837,CIDs24964624,[1.14],1.14,large intestine,-0.4080596412853583
SW837,CIDs24978538,[0.3014],0.3014,large intestine,0.4538246999588136
SW837,CIDs24998177,[0.2082],0.2082,large intestine,0.7032191881843121
SW837,CIDs46244453,"[0.3438, 0.4627]",0.40325,large intestine,0.4165309169523583
SW837,CIDs49800198,"[0.01317, 0.0162, 0.03315]",0.02084,large intestine,1.1300949158617746
SW837,CIDs90667118,"[1.531, 2.719, 129.8]",44.68333,large intestine,-0.3913626894305123
SW900,CIDs00003310,"[0.2532, 0.2796, 0.283, 0.3363]",0.28802,lung,0.5520483294697021
SW900,CIDs00003461,"[0.0009178, 0.001008]",0.0009599999999999,lung,3.000347713830826
SW900,CIDs00005515,"[0.04746, 0.08375, 6.794]",2.3084,lung,0.2720367717109101
SW900,CIDs05311497,"[0.0193, 0.02355]",0.0214199999999999,lung,1.6425031973485649
SW900,CIDs10127622,[0.101],0.1009999999999999,lung,0.9617327518069878
SW900,CIDs17755052,[0.8953],0.8953,lung,0.0960835709872036
SW900,CIDs24978538,"[0.1827, 0.2217]",0.2022,lung,0.7547353255585385
SW900,CIDs42611257,"[3.889, 4.956]",4.4225,lung,-0.3454954101842091
SW900,CIDs44449126,[1.033],1.033,lung,-0.148700775111585
SW900,CIDs49800198,[0.06158],0.0615799999999999,lung,1.3261659468147475
SW900,CIDs56946894,"[0.002751, 0.002801, 0.002842, 0.003389, 0.003468, 0.003669, 0.004599]",0.00336,lung,2.4876750844102777
SW900,CIDs70685869,[2.626],2.6260000000000003,lung,-0.3734289909703693
SW900,CIDs73294313,"[2.024, 2.948, 2.954, 4.519, 17.52]",5.992999999999999,lung,-1.3843892385468304
SW948,CIDs10127622,"[0.09767, 0.2571, 0.4223]",0.25902,large intestine,0.83818126644576
SW948,CIDs10302451,[0.09199],0.09199,large intestine,0.523654110180861
SW948,CIDs11152667,"[0.2577, 0.5153, 1.667]",0.81333,large intestine,0.2218363698621786
SW948,CIDs15953870,[3.448],3.448,large intestine,0.0195115075571157
SW948,CIDs16659841,[1.361],1.361,large intestine,-0.0812451850144073
SW948,CIDs24978538,[1.469],1.469,large intestine,-0.3927284611528918
SW948,CIDs24998177,"[0.08898, 0.1029]",0.09594,large intestine,1.1309865364483405
SW948,CIDs46244453,"[0.8461, 0.8961, 1.356, 42.03]",11.28205,large intestine,-0.4758169117779548
SW948,CIDs49800198,"[0.05782, 0.08261]",0.07021,large intestine,0.7842958735314319
T24,CIDs00005311,"[1.033, 1.104, 1.129, 1.17, 1.303, 1.341, 1.385, 1.403, 1.492, 1.581, 1.581, 1.671, 1.948, 4.903]",1.646,urinary tract,-0.2031003936115624
T24,CIDs10127622,"[0.164, 0.1769, 0.1787, 0.2111, 0.2176, 0.2196, 0.2563, 0.2783, 0.289]",0.22128,urinary tract,0.5858565356156518
T24,CIDs10302451,"[0.6051, 0.6791, 0.8196, 0.8353, 0.8422, 0.8521, 0.9099, 1.248]",0.84891,urinary tract,0.0696140567454808
T24,CIDs10368812,"[0.00912, 0.009186, 0.009343, 0.00935, 0.009417, 0.009418, 0.009433, 0.009461, 0.009494, 0.009624]",0.00938,urinary tract,2.031297730297512
T24,CIDs11152667,[0.1971],0.1971,urinary tract,0.6624877416270332
T24,CIDs11375205,"[1.267, 3.271, 4.54, 5.603, 15.01]",5.9382,urinary tract,-0.6957802855121564
T24,CIDs11955716,"[0.07429, 0.07806, 0.09008, 0.09049, 0.09184, 0.0926, 0.09284, 0.09452, 0.09501, 0.09771]",0.08974,urinary tract,1.0312883200034344
T24,CIDs15953870,"[0.7743, 0.8372, 0.9299, 0.9818, 1.006, 1.02, 1.051, 1.431, 3.403]",1.27047,urinary tract,-0.0526326736991595
T24,CIDs17755052,"[1.224, 1.55, 1.795, 2.16, 5.103, 6.143]",2.99583,urinary tract,-0.3732635811745899
T24,CIDs25227436,[0.4778],0.4778,urinary tract,0.051026480177743
T24,CIDs25262792,"[0.528, 0.6897, 0.7115, 0.828]",0.6893,urinary tract,0.1279302927569148
T24,CIDs46244453,"[0.8942, 0.9478, 0.954, 0.9742, 0.9747, 0.9972, 1.028, 1.043, 1.059, 1.074, 1.095, 1.106, 1.2]",1.0267,urinary tract,-0.0210216419940128
T24,CIDs49800198,"[0.03711, 0.06382, 0.1143, 0.1225, 0.133, 0.1693, 0.2098, 0.2414, 0.2513, 0.3464, 0.4883]",0.19793,urinary tract,0.6268045183577498
T24,CIDs51039095,"[0.02803, 0.9697, 1.247, 6.464]",2.17718,urinary tract,-0.6998531582595623
T24,CIDs54751698,"[0.8225, 0.9848, 1.197, 4.593]",1.89933,urinary tract,-0.3298243445148076
T24,CIDs58423153,"[0.01156, 0.0308, 0.06114, 0.1401, 0.347]",0.11812,urinary tract,0.2978039572511505
T24,CIDs72793174,"[0.002813, 0.00456, 0.0101, 0.02691, 0.03045, 0.04772, 0.08649, 0.2894]",0.06231,urinary tract,1.265428323221162
T47D,CIDs00002719,"[0.001802, 0.03096, 0.04402, 0.3639, 1.342]",0.35654,breast,0.4945287792879444
T47D,CIDs17755052,"[0.1638, 0.1731, 0.1763, 0.18, 0.1894, 0.1995, 0.2, 0.2049, 0.2173, 0.2254, 0.2297]",0.1963099999999999,breast,0.7606161086660509
T47D,CIDs25227436,"[0.09491, 0.09671, 0.09848, 0.1128, 0.1217, 0.1368, 0.1414, 0.1438, 0.1503, 0.1546, 0.1575, 0.1581]",0.13059,breast,0.9112245720306268
T47D,CIDs25262792,"[0.03862, 0.05429, 0.06363, 0.06672, 0.07127, 0.07658, 0.07697, 0.08309, 0.08983, 0.1059, 0.1084]",0.07594,breast,1.3124787114830117
T47D,CIDs46836568,[0.07878],0.0787799999999999,breast,0.5955401625373979
T47D,CIDs49846579,[16.47],16.47,breast,-2.127656880559729
TCCSUP,CIDs00005311,"[0.4811, 0.5398, 0.5924, 0.5976, 0.6315, 0.6499, 0.6534, 0.6644, 0.6675, 0.6891, 0.6938, 0.7108, 0.7143, 0.7521, 0.8154]",0.65687,urinary tract,0.1753349934071884
TCCSUP,CIDs10127622,"[0.07063, 0.08711, 0.1758, 0.2461, 0.2548, 0.2786, 0.345, 0.3716, 0.3904]",0.2466699999999999,urinary tract,-0.1745371637849073
TCCSUP,CIDs10302451,"[0.4104, 0.4597, 0.4874, 0.7172, 0.8464, 1.429, 1.558]",0.84401,urinary tract,0.0926887066210158
TCCSUP,CIDs10368812,"[0.001308, 0.001844, 0.002415, 0.003915]",0.00237,urinary tract,2.7380162706672584
TCCSUP,CIDs11152667,[0.165],0.165,urinary tract,0.7615566638217526
TCCSUP,CIDs11375205,"[0.01049, 0.1098, 0.5135, 0.6778, 1.108]",0.4839199999999999,urinary tract,0.6488461345317538
TCCSUP,CIDs11955716,"[0.1045, 0.1087, 0.1157, 0.1392, 0.1467, 0.1538, 0.1581, 0.1709, 0.1986, 0.2308, 0.3826, 0.3875, 0.5148, 2.438, 2.619]",0.52459,urinary tract,0.5063633254001167
TCCSUP,CIDs15953870,"[0.0241, 0.2769, 0.339, 0.4072, 0.4252, 0.4635, 0.4766, 0.5161, 0.5278, 0.5525, 0.6433, 0.6491, 0.668, 0.6686, 0.6939, 0.8784]",0.5131399999999999,urinary tract,0.6004066979642046
TCCSUP,CIDs17755052,"[0.3086, 0.3132, 0.3341, 0.6134, 0.6329]",0.4404399999999999,urinary tract,0.2745835735009564
TCCSUP,CIDs25227436,"[0.2524, 0.3386]",0.2955,urinary tract,0.5420592959601069
TCCSUP,CIDs25262792,"[0.2582, 0.4766, 0.8254, 1.755]",0.8288,urinary tract,0.121287651321687
TCCSUP,CIDs46244453,"[0.5449, 0.6153, 0.6208, 0.6768, 0.6796, 0.686, 0.6942, 0.6961, 0.6982, 0.7103, 0.7197, 0.7205, 0.7277, 0.7496, 0.758, 0.7649, 0.7844, 0.8634]",0.70613,urinary tract,0.2918092229833997
TCCSUP,CIDs49800198,"[0.0001765, 0.0001851, 0.0002704, 0.0003899, 0.0004189, 0.0005895, 0.0008309, 0.001315, 0.001929, 0.002429, 0.005862]",0.00131,urinary tract,3.0833626803547185
TCCSUP,CIDs51039095,"[0.02017, 0.02772, 0.02976, 0.03, 0.03037, 0.03266, 0.03846]",0.02988,urinary tract,1.5126724124822108
TCCSUP,CIDs54751698,"[0.3431, 0.486, 0.536]",0.4550300000000001,urinary tract,-0.0764352976828112
TCCSUP,CIDs58423153,"[0.01423, 0.03204, 0.05209, 0.09495, 0.1027, 0.1203, 0.2307, 0.3664, 0.4371, 0.6317, 0.6751, 0.8652]",0.30188,urinary tract,-0.0855326449687125
TCCSUP,CIDs72793174,"[0.7076, 0.9031, 1.069, 1.243, 1.419, 1.454, 2.28, 3.315, 4.746, 5.483, 20.46]",3.91634,urinary tract,-0.9289131782748972
UACC812,CIDs00005376,"[0.02971, 0.0805, 0.0902, 0.09504, 0.6872, 1.193, 1.742, 2.038]",0.74446,breast,0.1742774633156403
UMUC3,CIDs00005311,"[1.05, 1.055, 1.095, 1.123, 1.123, 1.142, 1.304, 1.401, 1.48, 1.681, 1.931, 1.965, 2.102, 2.349, 5.181, 7.921]",2.1189400000000003,urinary tract,-0.3720997161303039
UMUC3,CIDs10127622,"[0.2116, 0.2193, 0.2199, 0.2376, 0.2701, 0.2738, 0.2756, 0.2765, 0.2773]",0.2513,urinary tract,0.6120445213303163
UMUC3,CIDs10302451,"[1.324, 1.838, 2.124, 2.64, 15.29]",4.6432,urinary tract,-0.6961725861271719
UMUC3,CIDs10368812,"[0.002137, 0.005052, 0.005468, 0.005513, 0.007158]",0.00507,urinary tract,2.3100654499644264
UMUC3,CIDs11152667,"[0.347, 0.3485]",0.34775,urinary tract,0.0657523729648148
UMUC3,CIDs11375205,"[1.657, 5.53, 8.935, 22.57, 28.98]",13.5344,urinary tract,-0.9937765844988592
UMUC3,CIDs11955716,"[0.1109, 0.1115, 0.1119, 0.114, 0.1147, 0.1752, 0.1876, 0.4074, 0.4914, 0.4917, 0.8655]",0.28925,urinary tract,0.7012091825601999
UMUC3,CIDs15953870,"[0.4408, 0.4699, 0.5064, 0.52, 0.5324, 0.5521, 0.5848, 0.6011, 0.6131, 0.7004, 0.7533, 0.8039, 0.8073, 0.9253, 0.9541, 1.088]",0.6783100000000001,urinary tract,0.1860854610058149
UMUC3,CIDs17755052,"[1.532, 1.751, 1.846, 2.147, 2.85, 2.988]",2.18567,urinary tract,-0.2857448934345369
UMUC3,CIDs25227436,"[1.071, 2.831]",1.951,urinary tract,-0.4383170632681765
UMUC3,CIDs25262792,"[0.3979, 1.711, 4.136]",2.08163,urinary tract,-0.3791466753738882
UMUC3,CIDs46244453,"[0.8852, 0.9034, 0.9667, 0.9695, 0.9749, 0.9882, 0.9916, 0.9948, 1.073, 1.099, 1.15, 1.32, 1.447, 1.664]",1.10195,urinary tract,0.0192492369875803
UMUC3,CIDs49800198,"[0.001239, 0.001754, 0.001853, 0.001884, 0.001967, 0.002016, 0.002591, 0.002729, 0.003096, 0.005458, 0.006281]",0.00281,urinary tract,2.581063797865194
UMUC3,CIDs51039095,"[0.1247, 0.1668, 0.1715, 0.2442, 0.2468, 0.3991, 0.6434]",0.2852099999999999,urinary tract,0.4978975931434529
UMUC3,CIDs54751698,"[0.895, 5.867, 7.401, 22.48, 53.52]",18.0326,urinary tract,-0.9841477217575454
UMUC3,CIDs58423153,"[0.01216, 0.1182, 0.2151, 2.386, 2.928]",1.13189,urinary tract,0.0182690694875047
UMUC3,CIDs72793174,"[0.199, 0.2109, 0.2271, 0.2271, 0.2979, 0.3161, 0.3263, 0.3745, 0.458, 0.8783, 1.109]",0.42038,urinary tract,0.1141199162780235
VCAP,CIDs25227436,[0.3367],0.3367,prostate,0.1136159390307975
VCAP,CIDs46893585,"[4.31, 13.73]",9.02,prostate,-0.9335813633073142
VCAP,CIDs54751698,"[0.09027, 0.2469]",0.16859,prostate,0.6692756939108784
VMCUB1,CIDs00005311,"[1.031, 1.354, 1.964, 2.366, 2.423]",1.8276,urinary tract,-0.7684810239202629
VMCUB1,CIDs10127622,"[0.03143, 0.1823, 0.2609, 0.2987, 0.3101, 0.532, 0.8506, 1.038]",0.4379999999999999,urinary tract,0.3974452869438093
VMCUB1,CIDs11152667,"[0.3548, 5.627]",2.9909,urinary tract,-0.0813486158171686
VMCUB1,CIDs11375205,"[0.1045, 0.129, 0.2615, 0.5985, 1.649, 70.46, 200.9]",39.1575,urinary tract,-1.0842686276858278
